plot_label,plot_number,plot_id_iso,c,totalC,n,totaln,year,treeid,wt,perN,perC,drought,co2,C13,ci,delta_c
site 7,7,FS_D6,-26.59,1.93408,-2.46,0.02668,2011,T14,3.737,0.713941664,51.7548836,No drought,392.597,-8.392222222222221,239.68876823992136,-26.590000000000003
site 7,7,FS_D6,-25.86,1.90946,-3.55,0.03606,2017,T17,3.749,0.961856495,50.93251534,No drought,407.9508333333333,-8.625,231.68358167404128,-25.86
site 7,7,FS_D6,-24.5,1.94024,-3.72,0.03483,2016,T17,3.803,0.915855903,51.01866947,No drought,404.9063636363636,-8.589,206.23350229283986,-24.5
site 7,7,FS_D6,-26.57,1.90946,-3.4,0.0339,2015,T17,3.844,0.881893861,49.67377732,Drought,401.98545454545456,-8.533,242.56086918744967,-26.57
site 7,7,FS_D6,-26.37,1.91561,-3.46,0.02975,2014,T17,3.709,0.802102993,51.64761391,Drought,400.08833333333337,-8.503636363636364,238.39535324483776,-26.37
site 7,7,FS_D6,-25.78,1.95258,-3.33,0.03204,2013,T17,3.771,0.849642005,51.7788385,Drought,397.44363636363636,-8.474545454545455,226.95534440137493,-25.78
site 7,7,FS_D6,-25.26,1.95876,-3.05,0.0272,2012,T17,3.795,0.716732543,51.61422925,Drought,394.81,-8.41,217.49488938053096,-25.26
site 7,7,FS_D6,-24.97,1.90946,-3.38,0.02163,2011,T17,3.731,0.579737336,51.1782364,No drought,392.597,-8.392222222222221,211.54685939036378,-24.97
site 7,7,FS_D6,-26.46,1.97731,-3.86,0.03452,2017,T25,3.827,0.90201202,51.66736347,No drought,407.9508333333333,-8.625,242.51413477138644,-26.46
site 7,7,FS_D6,-25.44,1.9959,-4.06,0.0339,2016,T25,3.882,0.873261206,51.41421947,No drought,404.9063636363636,-8.589,223.0747404263877,-25.439999999999998
site 7,7,FS_D6,-27.2,1.96494,-3.96,0.03266,2015,T25,3.763,0.867924528,52.21737975,Drought,401.98545454545456,-8.533,253.76665840707966,-27.200000000000003
site 7,7,FS_D6,-26.84,2.03319,-4.05,0.03266,2014,T25,3.815,0.856094364,53.29462647,Drought,400.08833333333337,-8.503636363636364,246.71577433628318,-26.84
site 7,7,FS_D6,-26.72,2.02075,-3.99,0.03142,2013,T25,3.784,0.830338266,53.40248414,Drought,397.44363636363636,-8.474545454545455,243.48618591384474,-26.72
site 7,7,FS_D6,-26.87,2.03942,-4,0.03204,2012,T25,3.831,0.836335161,53.23466458,Drought,394.81,-8.41,245.62073451327436,-26.87
site 7,7,FS_D6,-26.75,2.02697,-4.15,0.02904,2011,T25,3.84,0.75625,52.78567708,No drought,392.597,-8.392222222222221,242.4682160275319,-26.75
site 20,20,SEKI_04,-26.17,1.90946,-1.15,0.03884,2017,T1,3.711,1.046618162,51.45405551,No drought,407.9508333333333,-8.625,237.27936744100293,-26.17
site 20,20,SEKI_04,-24.77,1.9835,-1.34,0.041,2016,T1,3.782,1.084082496,52.44579588,No drought,404.9063636363636,-8.589,211.07087920353973,-24.769999999999996
site 20,20,SEKI_04,-26.48,1.9835,-1.29,0.04253,2015,T1,3.771,1.127817555,52.59878016,Drought,401.98545454545456,-8.533,240.96004215607405,-26.480000000000004
site 20,20,SEKI_04,-26.24,2.03319,-1.33,0.04499,2014,T1,3.855,1.167055772,52.74163424,Drought,400.08833333333337,-8.503636363636364,236.0939601769911,-26.239999999999995
site 20,20,SEKI_04,-26.11,2.02697,-1.46,0.03761,2013,T1,3.847,0.977644918,52.68962828,Drought,397.44363636363636,-8.474545454545455,232.75872493234837,-26.11
site 20,20,SEKI_04,-25.56,2.03942,-1.38,0.04038,2012,T1,3.845,1.050195059,53.04083225,Drought,394.81,-8.41,222.73573008849553,-25.560000000000002
site 20,20,SEKI_04,-26.19,1.9897,-1.47,0.0308,2011,T1,3.735,0.824631861,53.27175368,No drought,392.597,-8.392222222222221,232.74014877089482,-26.190000000000005
site 20,20,SEKI_04,-26.91,1.93259,-1.81,0.0463,2017,T7,3.788,1.222280887,51.0187434,No drought,407.9508333333333,-8.625,250.63704959439525,-26.91
site 20,20,SEKI_04,-24.33,1.96829,-1.82,0.04602,2016,T7,3.76,1.22393617,52.3481383,No drought,404.9063636363636,-8.589,203.18774646017692,-24.33
site 20,20,SEKI_04,-26.64,1.96829,-1.62,0.04573,2015,T7,3.731,1.225676762,52.75502546,Drought,401.98545454545456,-8.533,243.80595687851968,-26.64
site 20,20,SEKI_04,-26.64,1.95638,-1.74,0.03995,2014,T7,3.684,1.08441911,53.10477742,Drought,400.08833333333337,-8.503636363636364,243.17516961651918,-26.64
site 20,20,SEKI_04,-26.42,2.04603,-1.87,0.03822,2013,T7,3.842,0.994794378,53.25429464,Drought,397.44363636363636,-8.474545454545455,238.21038543114165,-26.42
site 20,20,SEKI_04,-25.57,2.0041,-1.85,0.02853,2012,T7,3.808,0.749212185,52.62867647,Drought,394.81,-8.41,222.91042477876104,-25.57
site 20,20,SEKI_04,-26.83,1.95043,-1.89,0.02862,2011,T7,3.701,0.773304512,52.70008106,No drought,392.597,-8.392222222222221,243.85793992133716,-26.83
site 20,20,SEKI_04,-27.27,1.87333,-2.69,0.03937,2017,T10,3.62,1.087569061,51.74944751,No drought,407.9508333333333,-8.625,257.13538145280233,-27.270000000000003
site 20,20,SEKI_04,-25.55,2.0881,-2.58,0.03966,2016,T10,3.995,0.992740926,52.26783479,No drought,404.9063636363636,-8.589,225.04552361222844,-25.55
site 20,20,SEKI_04,-27.41,2.06404,-2.7,0.03706,2015,T10,3.918,0.945890761,52.68095967,Drought,401.98545454545456,-8.533,257.50192148028964,-27.41
site 20,20,SEKI_04,-27.36,1.98022,-2.66,0.03561,2014,T10,3.738,0.952648475,52.97538791,Drought,400.08833333333337,-8.503636363636364,255.92134660766962,-27.36
site 20,20,SEKI_04,-27.59,2.02804,-2.94,0.03387,2013,T10,3.835,0.883181226,52.88239896,Drought,397.44363636363636,-8.474545454545455,258.7860073136839,-27.590000000000003
site 20,20,SEKI_04,-27.28,2.01008,-2.77,0.03358,2012,T10,3.808,0.881827731,52.78571429,Drought,394.81,-8.41,252.7832168141593,-27.28
site 20,20,SEKI_04,-27.03,1.95043,-2.88,0.03027,2011,T10,3.693,0.819658814,52.81424316,No drought,392.597,-8.392222222222221,247.33224965585052,-27.03
site 20,20,SEKI_04,-25.43,1.90885,-1.57,0.03416,2017,T13,3.752,0.910447761,50.87553305,No drought,407.9508333333333,-8.625,223.9216852876106,-25.43
site 20,20,SEKI_04,-23.75,2.04003,-2.04,0.05063,2016,T13,3.921,1.291252232,52.0283091,No drought,404.9063636363636,-8.589,192.79634420756233,-23.75
site 20,20,SEKI_04,-25.27,1.96233,-1.63,0.03966,2015,T13,3.731,1.062985795,52.59528277,Drought,401.98545454545456,-8.533,219.43781206757845,-25.270000000000003
site 20,20,SEKI_04,-25.38,2.05803,-2.01,0.044,2014,T13,3.898,1.128783992,52.79707542,Drought,400.08833333333337,-8.503636363636364,220.86935988200585,-25.379999999999995
site 20,20,SEKI_04,-25.61,2.05803,-2.1,0.04169,2013,T13,3.891,1.071446929,52.8920586,Drought,397.44363636363636,-8.474545454545455,223.96572412784312,-25.609999999999996
site 20,20,SEKI_04,-24.48,1.90885,-1.92,0.03329,2012,T13,3.615,0.920885201,52.80359613,Drought,394.81,-8.41,203.868703539823,-24.48
site 20,20,SEKI_04,-25.88,1.96233,-1.99,0.02961,2011,T13,3.736,0.792558887,52.52489293,No drought,392.597,-8.392222222222221,227.35496868239923,-25.880000000000003
site 20,20,SEKI_04,-26.65,1.99215,-0.8,0.04284,2017,T18,3.79,1.130343008,52.563324540000004,No drought,407.9508333333333,-8.625,245.943809918879,-26.65
site 20,20,SEKI_04,-23.76,1.95638,-0.49,0.04486,2016,T18,3.706,1.210469509,52.78953049,No drought,404.9063636363636,-8.589,192.97550631536603,-23.76
site 20,20,SEKI_04,-25.54,2.0041,-0.33,0.04226,2015,T18,3.784,1.116807611,52.96247357,Drought,401.98545454545456,-8.533,224.24029316170552,-25.54
site 20,20,SEKI_04,-25.48,2.0881,-0.35,0.0414,2014,T18,3.957,1.046247157,52.76977508,Drought,400.08833333333337,-8.503636363636364,222.63966224188792,-25.48
site 20,20,SEKI_04,-25.22,1.98022,-0.57,0.03879,2013,T18,3.809,1.018377527,51.98792334,Drought,397.44363636363636,-8.474545454545455,217.10718350032903,-25.219999999999995
site 20,20,SEKI_04,-23.78,2.04003,-0.74,0.03677,2012,T18,3.915,0.939208174,52.10804598,Drought,394.81,-8.41,191.64007522123893,-23.78
site 20,20,SEKI_04,-24.7,1.99215,-0.84,0.02955,2011,T18,3.93,0.751908397,50.69083969,No drought,392.597,-8.392222222222221,206.8565412487709,-24.700000000000003
site 20,20,SEKI_04,-27.12,1.90292,-1.8,0.04111,2017,T19,3.803,1.080988693,50.03733894,No drought,407.9508333333333,-8.625,254.42774317846607,-27.120000000000005
site 20,20,SEKI_04,-25.48,1.89108,-1.13,0.03851,2016,T19,3.708,1.038565264,51,No drought,404.9063636363636,-8.589,223.7913888576025,-25.479999999999997
site 20,20,SEKI_04,-26.81,1.97425,-1.12,0.03851,2015,T19,3.887,0.990738359,50.79109853,Drought,401.98545454545456,-8.533,246.82974127111828,-26.810000000000002
site 20,20,SEKI_04,-27.03,1.90292,-1.47,0.0359,2014,T19,3.751,0.957078113,50.73100507,Drought,400.08833333333337,-8.503636363636364,250.07934882005904,-27.03
site 20,20,SEKI_04,-26.39,1.85562,-1.44,0.033,2013,T19,3.725,0.88590604,49.81530201,Drought,397.44363636363636,-8.474545454545455,237.68280538287132,-26.39
site 20,20,SEKI_04,-25.12,1.85562,-1.86,0.03155,2012,T19,3.695,0.853856563,50.21975643,Drought,394.81,-8.41,215.04916371681415,-25.119999999999997
site 20,20,SEKI_04,-26.53,2.04603,-2,0.03213,2011,T19,3.962,0.810954064,51.64134276,No drought,392.597,-8.392222222222221,238.64647531956732,-26.529999999999998
site 20,20,SEKI_04,-26.01,1.89108,-1.86,0.03995,2017,T30,3.796,1.052423604,49.81770285,No drought,407.9508333333333,-8.625,234.3912199483776,-26.010000000000005
site 20,20,SEKI_04,-24.68,1.86742,-1.61,0.04111,2016,T30,3.735,1.100669344,49.9978581,No drought,404.9063636363636,-8.589,209.4584202333065,-24.68
site 20,20,SEKI_04,-26.07,1.90885,-1.53,0.0414,2015,T30,3.781,1.094948426,50.48532134,Drought,401.98545454545456,-8.533,233.66738567980687,-26.069999999999997
site 20,20,SEKI_04,-25.83,1.86742,-1.43,0.03619,2014,T30,3.632,0.996420705,51.4157489,Drought,400.08833333333337,-8.503636363636364,228.8357205014749,-25.83
site 20,20,SEKI_04,-25.68,1.93259,-1.64,0.03474,2013,T30,3.697,0.939680822,52.27454693,Drought,397.44363636363636,-8.474545454545455,225.19674424047386,-25.679999999999996
site 20,20,SEKI_04,-24.84,1.88516,-1.86,0.03503,2012,T30,3.642,0.961834157,51.76166941,Drought,394.81,-8.41,210.15771238938052,-24.840000000000003
site 20,20,SEKI_04,-25.8,1.92071,-1.76,0.03329,2011,T30,3.674,0.906096897,52.27844311,No drought,392.597,-8.392222222222221,225.96524478859394,-25.800000000000004
site 17,17,SEKI_18,-27.02,1.88516,1.28,0.04342,2017,T4,3.641,1.192529525,51.77588575,No drought,407.9508333333333,-8.625,252.62265099557519,-27.02
site 17,17,SEKI_18,-24.8,1.96829,1.55,0.04226,2016,T4,3.824,1.105125523,51.47201883,No drought,404.9063636363636,-8.589,211.60836552695085,-24.799999999999997
site 17,17,SEKI_18,-26.11,1.98618,1.4,0.04082,2015,T4,3.922,1.040795512,50.64201938,Drought,401.98545454545456,-8.533,234.3788643604183,-26.11
site 17,17,SEKI_18,-26.64,1.88516,1.23,0.03677,2014,T4,3.622,1.015184981,52.04748758,Drought,400.08833333333337,-8.503636363636364,243.17516961651918,-26.64
site 17,17,SEKI_18,-25.97,1.95043,1.14,0.03879,2013,T4,3.687,1.052074858,52.90018986,Drought,397.44363636363636,-8.474545454545455,230.29668470708688,-25.97
site 17,17,SEKI_18,-26,1.92071,1.12,0.03387,2012,T4,3.648,0.928453947,52.65104167,Drought,394.81,-8.41,230.42229646017697,-26
site 17,17,SEKI_18,-26.31,1.99813,1.3,0.03561,2011,T4,3.78,0.942063492,52.86058201,No drought,392.597,-8.392222222222221,234.82473461160276,-26.310000000000002
site 17,17,SEKI_18,-27.32,1.95638,0.73,0.03995,2017,T5,3.814,1.047456738,51.29470372,No drought,407.9508333333333,-8.625,258.03792754424774,-27.32
site 17,17,SEKI_18,-25.25,1.96233,0.51,0.03851,2016,T5,3.818,1.008643269,51.39680461,No drought,404.9063636363636,-8.589,219.67066037811745,-25.25
site 17,17,SEKI_18,-26.27,1.90885,0.69,0.03329,2015,T5,3.672,0.906590414,51.98393246,Drought,401.98545454545456,-8.533,237.22477908286405,-26.27
site 17,17,SEKI_18,-27.15,1.98618,0.5,0.03619,2014,T5,3.772,0.959437964,52.65588547,Drought,400.08833333333337,-8.503636363636364,252.2037116519174,-27.15
site 17,17,SEKI_18,-26.25,1.98618,0.27,0.03358,2013,T5,3.784,0.887420719,52.48890063,Drought,397.44363636363636,-8.474545454545455,235.22076515760983,-26.25
site 17,17,SEKI_18,-26.49,1.93853,0.27,0.03271,2012,T5,3.685,0.887652646,52.60597015,Drought,394.81,-8.41,238.9823362831858,-26.49
site 17,17,SEKI_18,-26.75,1.90885,0.09,0.03019,2011,T5,3.641,0.829167811,52.42653117,No drought,392.597,-8.392222222222221,242.4682160275319,-26.75
site 17,17,SEKI_18,-25.16,1.85562,0.81,0.03822,2017,T6,3.659,1.044547691,50.71385624,No drought,407.9508333333333,-8.625,219.0479363938053,-25.16
site 17,17,SEKI_18,-24.14,1.87924,0.81,0.03851,2016,T6,3.661,1.051898388,51.33133024,No drought,404.9063636363636,-8.589,199.78366641190667,-24.14
site 17,17,SEKI_18,-25.6,1.96829,0.79,0.03474,2015,T6,3.822,0.908948195,51.49895343,Drought,401.98545454545456,-8.533,225.30751118262265,-25.599999999999998
site 17,17,SEKI_18,-25.91,1.92665,0.39,0.03416,2014,T6,3.753,0.910205169,51.33626432,Drought,400.08833333333337,-8.503636363636364,230.25196238938054,-25.91
site 17,17,SEKI_18,-25.48,2.02205,0.73,0.03995,2013,T6,3.916,1.020173647,51.63559755,Drought,397.44363636363636,-8.474545454545455,221.67954391867184,-25.480000000000004
site 17,17,SEKI_18,-25.48,1.93853,0.39,0.03213,2012,T6,3.749,0.857028541,51.70792211,Drought,394.81,-8.41,221.33817256637167,-25.480000000000004
site 17,17,SEKI_18,-25.1,1.92071,0.44,0.03039,2011,T6,3.713,0.818475626,51.72932938,No drought,392.597,-8.392222222222221,213.8051607177974,-25.1
site 17,17,SEKI_18,-25.82,1.92071,-1.06,0.04169,2017,T14,3.81,1.094225722,50.41233596,No drought,407.9508333333333,-8.625,230.96154480088495,-25.82
site 17,17,SEKI_18,-25.62,1.85562,-1.05,0.03937,2016,T14,3.649,1.078925733,50.85283639,No drought,404.9063636363636,-8.589,226.29965836685432,-25.619999999999997
site 17,17,SEKI_18,-26.17,1.90885,-1.02,0.03619,2015,T14,3.727,0.97102227,51.21679635,Drought,401.98545454545456,-8.533,235.4460823813355,-26.17
site 17,17,SEKI_18,-26.7,1.93853,-1.13,0.03677,2014,T14,3.766,0.976367499,51.47450876,Drought,400.08833333333337,-8.503636363636364,244.23735103244834,-26.7
site 17,17,SEKI_18,-26.52,1.96233,-1.3,0.03474,2013,T14,3.803,0.913489351,51.59952669,Drought,397.44363636363636,-8.474545454545455,239.9689855920427,-26.520000000000003
site 17,17,SEKI_18,-26.18,1.92665,-1.19,0.03155,2012,T14,3.719,0.84834633,51.8055929,Drought,394.81,-8.41,233.56680088495574,-26.18
site 17,17,SEKI_18,-26.36,1.96829,-1.26,0.03213,2011,T14,3.746,0.857714896,52.54378003,No drought,392.597,-8.392222222222221,235.693312045231,-26.36
site 17,17,SEKI_18,-25.29,2.03403,-0.32,0.03822,2017,T15,3.918,0.975497703,51.91500766,No drought,407.9508333333333,-8.625,221.39455623156337,-25.29
site 17,17,SEKI_18,-24.76,2.03403,-0.66,0.04024,2016,T15,3.961,1.015905074,51.35142641,No drought,404.9063636363636,-8.589,210.89171709573608,-24.759999999999998
site 17,17,SEKI_18,-25.77,2.01607,-0.22,0.03764,2015,T15,3.903,0.964386369,51.65436843,Drought,401.98545454545456,-8.533,228.33129557522125,-25.770000000000003
site 17,17,SEKI_18,-26.53,1.99813,-0.28,0.0359,2014,T15,3.845,0.933680104,51.96697009,Drought,400.08833333333337,-8.503636363636364,241.227837020649,-26.53
site 17,17,SEKI_18,-25.93,1.93259,-0.55,0.03155,2013,T15,3.74,0.843582888,51.67352941,Drought,397.44363636363636,-8.474545454545455,229.5932446427265,-25.93
site 17,17,SEKI_18,-25.84,1.95043,-0.65,0.03242,2012,T15,3.744,0.865918803,52.09481838,Drought,394.81,-8.41,227.62718141592916,-25.839999999999996
site 17,17,SEKI_18,-26.06,1.96233,-0.55,0.03027,2011,T15,3.817,0.793031176,51.41026985,No drought,392.597,-8.392222222222221,230.48184744346116,-26.060000000000002
site 17,17,SEKI_18,-26.96,1.92071,1.43,0.03735,2017,T23,3.743,0.997862677,51.31472081,No drought,407.9508333333333,-8.625,251.53959568584068,-26.96
site 17,17,SEKI_18,-24.7,1.96233,0.99,0.03619,2016,T23,3.799,0.95261911,51.65385628,No drought,404.9063636363636,-8.589,209.81674444891385,-24.7
site 17,17,SEKI_18,-26.43,1.98022,1.05,0.03445,2015,T23,3.769,0.914035553,52.53966569,Drought,401.98545454545456,-8.533,240.0706938053097,-26.43
site 17,17,SEKI_18,-26.78,1.99813,1.16,0.03242,2014,T23,3.801,0.852933439,52.5685346,Drought,400.08833333333337,-8.503636363636364,245.65359292035401,-26.78
site 17,17,SEKI_18,-25.96,1.95043,1.34,0.03126,2013,T23,3.73,0.838069705,52.29034853,Drought,397.44363636363636,-8.474545454545455,230.1208246909968,-25.959999999999997
site 17,17,SEKI_18,-25.88,1.93259,0.86,0.02987,2012,T23,3.654,0.817460317,52.88970991,Drought,394.81,-8.41,228.32596017699112,-25.88
site 17,17,SEKI_18,-26.66,2.08208,0.77,0.03271,2011,T23,3.911,0.836358987,53.2365124,No drought,392.597,-8.392222222222221,240.904776647001,-26.660000000000004
site 17,17,SEKI_18,-25.92,1.99215,-0.08,0.03793,2017,T24,3.872,0.979597107,51.45015496,No drought,407.9508333333333,-8.625,232.7666369837758,-25.92
site 17,17,SEKI_18,-24.89,1.84972,-0.55,0.03648,2016,T24,3.658,0.997266266,50.56642974,No drought,404.9063636363636,-8.589,213.22082449718422,-24.89
site 17,17,SEKI_18,-25.72,1.93853,-0.42,0.03706,2015,T24,3.718,0.996772458,52.13905325,Drought,401.98545454545456,-8.533,227.4419472244569,-25.719999999999995
site 17,17,SEKI_18,-26.25,2.05203,-0.71,0.03966,2014,T24,3.878,1.022692109,52.91464673,Drought,400.08833333333337,-8.503636363636364,236.27099041297933,-26.25
